hhid,pid,gen,dob_m,dob_y,intrv_m,popgrp,mar
513309,717923,Male,October,1997.0,May,1.0,
513310,316826,Female,May,1963.0,May,1.0,
513310,717939,Male,August,1955.0,May,1.0,
513310,719712,Female,April,2002.0,May,1.0,
513310,727414,Male,May,1999.0,May,1.0,
513311,402171,Female,June,2005.0,April,1.0,
513311,402172,Male,March,2002.0,April,1.0,
513312,313808,Female,November,1928.0,June,1.0,
513312,313809,Female,May,1988.0,June,1.0,
513312,620582,Female,September,2009.0,June,1.0,
513312,722886,Male,February,2000.0,June,1.0,
513315,310328,Female,March,1967.0,February,1.0,
513315,310329,Male,August,1989.0,February,1.0,2.0
513315,772169,Female,January,2016.0,February,1.0,
513315,789461,Female,December,1990.0,February,1.0,2.0
513317,301084,Male,December,1970.0,March,1.0,
513318,306630,Female,December,1992.0,May,1.0,3.0
513318,402412,Male,September,2007.0,May,1.0,
513318,720472,Male,January,1987.0,May,1.0,3.0
513320,612189,Male,October,1971.0,October,4.0,
513320,614097,Male,March,1945.0,October,4.0,1.0
513320,692859,Female,November,1950.0,October,4.0,1.0
513321,303641,Male,January,1959.0,July,1.0,1.0
513321,303642,Female,September,1962.0,July,1.0,1.0
513321,303644,Female,September,1983.0,July,1.0,
513321,303645,Male,January,1989.0,July,1.0,
513321,405830,Female,March,1999.0,July,1.0,
513322,316511,Male,January,1965.0,November,1.0,1.0
513324,310205,Male,November,1980.0,February,1.0,2.0
513324,702688,Male,October,2003.0,February,1.0,
513324,704848,Female,March,2005.0,February,1.0,
513324,727019,Female,March,1976.0,February,1.0,2.0
513325,304828,Female,September,1946.0,March,1.0,1.0
513325,304829,Female,July,1926.0,March,1.0,
513325,401272,Male,October,2005.0,March,1.0,
513326,320890,Male,December,1992.0,June,1.0,
513327,306511,Female,October,1985.0,June,1.0,2.0
513327,404616,Female,September,2007.0,June,1.0,
513327,605655,Female,June,2009.0,June,1.0,
513327,630687,Male,April,2012.0,June,1.0,
513327,644975,Female,July,2016.0,June,1.0,
513327,745080,Male,November,1984.0,June,1.0,2.0
513328,318517,Female,July,1957.0,March,1.0,1.0
513328,318521,Female,September,1985.0,March,1.0,
513328,318522,Male,September,1949.0,March,1.0,1.0
513328,408658,Female,January,1999.0,March,1.0,
513328,620565,Female,February,2009.0,March,1.0,
513328,742997,Male,August,1979.0,March,1.0,
513330,311062,Female,September,1964.0,October,1.0,1.0
513330,732537,Male,July,1960.0,October,1.0,1.0
513331,317529,Female,January,1945.0,March,1.0,
513331,317531,Male,July,1971.0,March,1.0,
513331,317532,Female,November,1975.0,March,1.0,
513331,317533,Male,July,1979.0,March,1.0,
513331,317535,Male,June,1982.0,March,1.0,
513331,408137,Male,September,2006.0,March,1.0,
513331,408138,Male,August,2000.0,March,1.0,
513331,408139,Male,January,1996.0,March,1.0,
513331,408140,Female,March,1994.0,March,1.0,
513331,631779,Female,April,2014.0,March,1.0,
513331,774750,Male,April,1989.0,March,1.0,
513332,716045,Male,June,1948.0,August,1.0,1.0
513333,381443,Female,December,1948.0,July,1.0,
513333,381445,Male,January,1987.0,July,1.0,
513333,381462,Male,June,1990.0,July,1.0,
513333,481117,Male,March,2001.0,July,1.0,
513333,481119,Female,July,2005.0,July,1.0,
513333,720099,Female,December,1982.0,July,1.0,
513335,320701,Female,June,1946.0,May,1.0,
513335,320724,Male,July,1992.0,May,1.0,
513337,319920,Female,September,1925.0,August,1.0,
513337,411564,Female,December,1993.0,August,1.0,
513337,620927,Female,December,2009.0,August,1.0,
513337,667081,Male,July,2009.0,August,1.0,
513337,725856,Female,May,1974.0,August,1.0,1.0
513337,735491,Female,July,2000.0,August,1.0,
513338,317428,Female,November,1949.0,March,1.0,1.0
513338,407651,Male,July,1998.0,March,1.0,
513338,407652,Male,February,2005.0,March,1.0,
513340,310088,Male,December,1945.0,March,1.0,1.0
513340,701494,Female,October,2015.0,March,1.0,
513340,723268,Male,July,2007.0,March,1.0,
513340,723269,Female,December,1950.0,March,1.0,1.0
513340,723272,Female,February,1985.0,March,1.0,3.0
513340,723273,Male,February,1985.0,March,1.0,
513340,723274,Female,August,1989.0,March,1.0,
513340,723275,Female,July,1991.0,March,1.0,
513340,723276,Female,April,1994.0,March,1.0,
513340,730016,Male,November,2011.0,March,1.0,
513340,731052,Female,August,2010.0,March,1.0,
513340,743239,Female,March,2015.0,March,1.0,
513342,401056,Female,November,2002.0,June,1.0,
513342,711145,Female,July,1977.0,June,1.0,1.0
513342,729215,Male,July,2015.0,June,1.0,
513342,783031,Female,October,1936.0,June,1.0,
513343,314493,Female,February,1965.0,April,1.0,1.0
513343,501790,Male,December,1962.0,April,1.0,1.0
513343,708067,Female,January,1989.0,April,1.0,
513343,729376,Male,May,2015.0,April,1.0,
513343,781677,Male,June,2014.0,April,1.0,
513343,795362,Female,January,2014.0,April,1.0,
513345,312285,Male,March,1971.0,September,1.0,3.0
513345,776649,Female,April,1998.0,September,1.0,3.0
513346,405486,Female,August,1993.0,August,1.0,
513347,314525,Male,February,1987.0,March,1.0,
513348,686442,Female,August,1978.0,September,1.0,1.0
513349,308031,Male,July,1982.0,April,1.0,
513349,797502,Male,January,1977.0,April,1.0,
513350,302939,Male,August,1989.0,October,1.0,
513351,302348,Female,April,1989.0,June,1.0,
513351,302355,Female,February,1957.0,June,1.0,
513351,302400,Male,September,1990.0,June,1.0,
513351,401392,Male,October,1997.0,June,1.0,
513351,401393,Male,July,1998.0,June,1.0,
513351,729839,Female,August,2011.0,June,1.0,
513353,582200,Male,March,1952.0,November,1.0,
513355,305068,Female,March,1985.0,February,1.0,
513355,491982,Male,November,2007.0,February,1.0,
513357,304897,Female,October,1981.0,April,1.0,
513357,304898,Male,February,1976.0,April,1.0,3.0
513357,304900,Male,March,1969.0,April,1.0,3.0
513357,405265,Female,December,1998.0,April,1.0,
513357,624850,Female,March,2016.0,April,1.0,
513357,631002,Male,December,2010.0,April,1.0,
513358,405769,Male,December,1994.0,April,1.0,
513358,739746,Male,March,1983.0,April,1.0,1.0
513358,768438,Female,June,1984.0,April,1.0,1.0
513359,318910,Female,May,1949.0,July,1.0,1.0
513359,410951,Male,October,1993.0,July,1.0,
513359,721309,Male,February,1941.0,July,1.0,1.0
513359,798430,Female,November,2010.0,July,1.0,
513360,303073,Female,May,1971.0,April,1.0,
513360,305739,Female,December,1992.0,April,1.0,
513360,405051,Female,November,2000.0,April,1.0,
513360,405544,Female,August,2006.0,April,1.0,
513360,630007,Male,November,2010.0,April,1.0,
513360,630021,Female,February,2012.0,April,1.0,
513360,630376,Male,June,2012.0,April,1.0,
513360,695615,Male,January,2017.0,April,1.0,
513361,314481,Female,September,1984.0,June,1.0,3.0
513361,641990,Female,August,2012.0,June,1.0,
513361,657437,Female,March,2014.0,June,1.0,
513363,301837,Female,October,1930.0,February,1.0,
513363,301844,Female,July,1981.0,February,1.0,
513363,301845,Female,February,1978.0,February,1.0,
513363,401521,Female,December,2001.0,February,1.0,
513363,401881,Male,February,2002.0,February,1.0,
513363,404612,Female,June,2004.0,February,1.0,
513363,501386,Female,January,1976.0,February,1.0,
513363,630025,Male,April,2011.0,February,1.0,
513363,782920,Male,November,1997.0,February,1.0,
513364,312210,Female,January,1982.0,July,1.0,2.0
513364,765688,Male,September,1982.0,July,1.0,2.0
513365,321621,Female,December,1951.0,April,1.0,1.0
513365,721787,Male,July,1949.0,April,1.0,1.0
513365,721789,Male,February,2009.0,April,1.0,
513365,736528,Female,November,1991.0,April,1.0,3.0
513365,750997,Male,April,2010.0,April,1.0,
513365,787686,Female,April,1987.0,April,1.0,3.0
513365,788064,Male,November,1976.0,April,1.0,1.0
513365,791015,Female,April,1969.0,April,1.0,1.0
513365,798943,Female,February,1982.0,April,1.0,1.0
513367,305048,Male,March,1964.0,February,1.0,1.0
513367,715626,Female,April,2001.0,February,1.0,
513367,732735,Female,April,1994.0,February,1.0,
513367,763342,Male,January,1993.0,February,1.0,
